Tipo Producto,Nombre Producto,Subproducto,Nombre Subproducto,ID Cliente 2
3,Prestamos,732,Rotativo,10000195132
1,Tarjeta Credito Visa,94,VLNCLAS,10000308888
1,Tarjeta Credito Visa,62,CENS G,10000223722
1,Tarjeta Credito Visa,1,VIS CL,10000164046
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000135475
12,Tarjeta Visa,82,VIS GOR,10000251326
12,Tarjeta Visa,36,VIS PLAV,10000029194
4,Cuenta de Ahorro,33,CUENTA FIEL,10000167423
1,Tarjeta Credito Visa,62,CENS G,10000180062
2,Tarjeta credito Master,7,PLTUM,10000220657
3,Prestamos,732,Rotativo,10000032638
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000335209
12,Tarjeta Visa,36,VIS PLAV,10000244093
1,Tarjeta Credito Visa,61,CENS CL,10000207134
2,Tarjeta credito Master,3,MC,10000066624
90,No Vinculados,90,no vinculados,10000284309
1,Tarjeta Credito Visa,62,CENS G,10000056729
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000335559
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000077862
1,Tarjeta Credito Visa,96,VIS CL CRO,10000052902
1,Tarjeta Credito Visa,62,CENS G,10000077639
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004472
2,Tarjeta credito Master,52,MASTER CLÁSICA YAMAHA,10000117732
1,Tarjeta Credito Visa,62,CENS G,10000159010
2,Tarjeta credito Master,7,PLTUM,10000235590
12,Tarjeta Visa,21,VIS INTE AV,10000204221
1,Tarjeta Credito Visa,94,VLNCLAS,10000136291
12,Tarjeta Visa,21,VIS INTE AV,10000233015
1,Tarjeta Credito Visa,1,VIS CL,10000198313
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000056996
1,Tarjeta Credito Visa,62,CENS G,10000072796
1,Tarjeta Credito Visa,1,VIS CL,10000012140
1,Tarjeta Credito Visa,62,CENS G,10000238528
200,Productos Banco SFC,216,Creditos de consumo,10000038130
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000200585
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000185383
9,TD M Tarjeta Debito Master,525358,MTRO,10000283644
2,Tarjeta credito Master,52,MASTER CLÁSICA YAMAHA,10000319140
300,Leasing Productos,6300,Leasing Inmobiliario PN,10000000181
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000006406
2,Tarjeta credito Master,3,MC,10000350303
2,Tarjeta credito Master,79,OLM,10000003926
2,Tarjeta credito Master,4,MOR,10000064249
300,Leasing Productos,6500,Leasing  Habitacional,10000218584
1,Tarjeta Credito Visa,97,VORCL,10000066229
1,Tarjeta Credito Visa,2,VIS OR,10000088643
1,Tarjeta Credito Visa,61,CENS CL,10000065867
4,Cuenta de Ahorro,35,CTA AH RENTAPREMIUM NOMINA,10000084760
2,Tarjeta credito Master,83,MCLASH,10000049385
1,Tarjeta Credito Visa,2,VIS OR,10000352619
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000195021
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000135432
1,Tarjeta Credito Visa,1,VIS CL,10000244729
12,Tarjeta Visa,82,VIS GOR,10000057744
3,Prestamos,732,Rotativo,10000190529
1,Tarjeta Credito Visa,62,CENS G,10000043034
2,Tarjeta credito Master,44,MMBL,10000132006
1,Tarjeta Credito Visa,96,VIS CL CRO,10000032755
1,Tarjeta Credito Visa,61,CENS CL,10000189045
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000311516
1,Tarjeta Credito Visa,62,CENS G,10000052378
1,Tarjeta Credito Visa,73,VIS SIG,10000018609
1,Tarjeta Credito Visa,62,CENS G,10000163802
2,Tarjeta credito Master,4,MOR,10000131871
12,Tarjeta Visa,38,VIS PLT RE,10000249940
12,Tarjeta Visa,21,VIS INTE AV,10000239254
1,Tarjeta Credito Visa,61,CENS CL,10000352138
2,Tarjeta credito Master,58,MGRWDS,10000024214
2,Tarjeta credito Master,3,MC,10000069336
3,Prestamos,732,Rotativo,10000104374
2,Tarjeta credito Master,52,MASTER CLÁSICA YAMAHA,10000161663
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000006222
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000327530
2,Tarjeta credito Master,83,MCLASH,10000347805
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000169122
9,TD M Tarjeta Debito Master,589526,MTRO,10000012957
1,Tarjeta Credito Visa,1,VIS CL,10000240597
9,TD M Tarjeta Debito Master,525358,MTRO,10000153493
1,Tarjeta Credito Visa,62,CENS G,10000252962
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000026837
1,Tarjeta Credito Visa,69,PRIVCEN,10000348567
2,Tarjeta credito Master,44,MMBL,10000030434
12,Tarjeta Visa,36,VIS PLAV,10000317697
1,Tarjeta Credito Visa,94,VLNCLAS,10000104390
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000081725
1,Tarjeta Credito Visa,62,CENS G,10000164014
2,Tarjeta credito Master,79,OLM,10000021849
12,Tarjeta Visa,36,VIS PLAV,10000225386
3,Prestamos,415,Hip Vis Sin Beneficio,10000086471
12,Tarjeta Visa,36,VIS PLAV,10000157395
3,Prestamos,732,Rotativo,10000189130
1,Tarjeta Credito Visa,62,CENS G,10000241696
4,Cuenta de Ahorro,115,CTA AH SAVING ESPECIAL5,10000022945
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000179381
1,Tarjeta Credito Visa,62,CENS G,10000187815
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000268931
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000000836
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000264738
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000337894
12,Tarjeta Visa,21,VIS INTE AV,10000057474
300,Leasing Productos,6500,Leasing  Habitacional,10000000207
7,CDTS,5,CDT >= 6 Y < 12 PESOS T.F 365,10000141826
200,Productos Banco SFC,215,Tarjetas de crédito,10000078141
4,Cuenta de Ahorro,33,CUENTA FIEL,10000118797
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000141616
1,Tarjeta Credito Visa,96,VIS CL CRO,10000262396
2,Tarjeta credito Master,4,MOR,10000123811
12,Tarjeta Visa,84,VIS CLS CS,10000087754
1,Tarjeta Credito Visa,61,CENS CL,10000263390
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000142193
3,Prestamos,738,Rotativo,10000199365
1,Tarjeta Credito Visa,62,CENS G,10000023015
12,Tarjeta Visa,36,VIS PLAV,10000073844
3,Prestamos,705,Credicheque (RC) - BAU,10000195950
1,Tarjeta Credito Visa,62,CENS G,10000043079
3,Prestamos,743,CONSUMO VEHICULO,10000136347
1,Tarjeta Credito Visa,70,VIS BAS TEL,10000123682
3,Prestamos,732,Rotativo,10000191385
1,Tarjeta Credito Visa,62,CENS G,10000047657
12,Tarjeta Visa,21,VIS INTE AV,10000055275
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000318300
12,Tarjeta Visa,36,VIS PLAV,10000026013
3,Prestamos,741,Libre Inversion,10000043984
1,Tarjeta Credito Visa,97,VORCL,10000095165
1,Tarjeta Credito Visa,62,CENS G,10000042416
1,Tarjeta Credito Visa,2,VIS OR,10000100069
1,Tarjeta Credito Visa,62,CENS G,10000130732
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000057147
1,Tarjeta Credito Visa,1,VIS CL,10000321087
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000031953
3,Prestamos,732,Rotativo,10000189112
9,TD M Tarjeta Debito Master,525358,MTRO,10000137372
1,Tarjeta Credito Visa,6,PLTUM,10000045681
1,Tarjeta Credito Visa,62,CENS G,10000277734
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000213761
12,Tarjeta Visa,36,VIS PLAV,10000188299
12,Tarjeta Visa,36,VIS PLAV,10000105211
200,Productos Banco SFC,201,Cuenta de ahorro,10000024240
12,Tarjeta Visa,36,VIS PLAV,10000294761
12,Tarjeta Visa,36,VIS PLAV,10000042532
300,Leasing Productos,6500,Leasing  Habitacional,10000054634
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000339101
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000307757
1,Tarjeta Credito Visa,62,CENS G,10000164987
1,Tarjeta Credito Visa,96,VIS CL CRO,10000316876
3,Prestamos,741,Libre Inversion,10000202678
1,Tarjeta Credito Visa,2,VIS OR,10000122884
1,Tarjeta Credito Visa,73,VIS SIG,10000094759
200,Productos Banco SFC,215,Tarjetas de crédito,10000272919
12,Tarjeta Visa,36,VIS PLAV,10000023230
2,Tarjeta credito Master,76,MBCLR,10000029988
1,Tarjeta Credito Visa,50,CLASCAM,10000108149
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000082916
2,Tarjeta credito Master,44,MMBL,10000181646
12,Tarjeta Visa,36,VIS PLAV,10000251353
12,Tarjeta Visa,36,VIS PLAV,10000017894
2,Tarjeta credito Master,29,MASPLAD,10000094184
1,Tarjeta Credito Visa,73,VIS SIG,10000273030
12,Tarjeta Visa,81,VIS GALM,10000061014
2,Tarjeta credito Master,3,MC,10000110425
200,Productos Banco SFC,215,Tarjetas de crédito,10000280384
1,Tarjeta Credito Visa,62,CENS G,10000044817
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000154078
1,Tarjeta Credito Visa,73,VIS SIG,10000018941
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000003954
1,Tarjeta Credito Visa,1,VIS CL,10000326025
200,Productos Banco SFC,215,Tarjetas de crédito,10000279933
2,Tarjeta credito Master,57,ORTEP,10000072683
2,Tarjeta credito Master,3,MC,10000102165
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000059879
3,Prestamos,743,CONSUMO VEHICULO,10000357576
12,Tarjeta Visa,36,VIS PLAV,10000066868
1,Tarjeta Credito Visa,96,VIS CL CRO,10000111883
3,Prestamos,705,Credicheque (RC) - BAU,10000121211
2,Tarjeta credito Master,7,PLTUM,10000155469
200,Productos Banco SFC,215,Tarjetas de crédito,10000061459
12,Tarjeta Visa,36,VIS PLAV,10000066842
12,Tarjeta Visa,21,VIS INTE AV,10000019614
2,Tarjeta credito Master,83,MCLASH,10000113069
10,Tarjeta Credito Amex,9,STMX,10000089753
3,Prestamos,705,Credicheque (RC) - BAU,10000177039
12,Tarjeta Visa,21,VIS INTE AV,10000241835
1,Tarjeta Credito Visa,62,CENS G,10000126986
12,Tarjeta Visa,36,VIS PLAV,10000031164
4,Cuenta de Ahorro,1,CUENTA DE AHORROS TRADICIONAL,10000313587
3,Prestamos,743,CONSUMO VEHICULO,10000298900
1,Tarjeta Credito Visa,61,CENS CL,10000153812
12,Tarjeta Visa,21,VIS INTE AV,10000016778
1,Tarjeta Credito Visa,2,VIS OR,10000028740
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000260883
1,Tarjeta Credito Visa,61,CENS CL,10000154233
1,Tarjeta Credito Visa,2,VIS OR,10000263691
12,Tarjeta Visa,36,VIS PLAV,10000225875
4,Cuenta de Ahorro,33,CUENTA FIEL,10000120781
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000307713
1,Tarjeta Credito Visa,61,CENS CL,10000158159
2,Tarjeta credito Master,90,CASTMP,10000123644
12,Tarjeta Visa,36,VIS PLAV,10000311833
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000136012
1,Tarjeta Credito Visa,62,CENS G,10000040196
1,Tarjeta Credito Visa,61,CENS CL,10000230604
2,Tarjeta credito Master,74,MASORCL,10000091119
90,No Vinculados,90,no vinculados,10000078818
300,Leasing Productos,6500,Leasing  Habitacional,10000054759
300,Leasing Productos,6500,Leasing  Habitacional,10000054788
2,Tarjeta credito Master,79,OLM,10000245446
1,Tarjeta Credito Visa,62,CENS G,10000347337
3,Prestamos,741,Libre Inversion,10000160805
1,Tarjeta Credito Visa,62,CENS G,10000088565
1,Tarjeta Credito Visa,1,VIS CL,10000037641
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000238118
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000003952
4,Cuenta de Ahorro,4,CUENTA DE AHORRO JUNIOR,10000121586
3,Prestamos,741,Libre Inversion,10000297493
12,Tarjeta Visa,36,VIS PLAV,10000017057
2,Tarjeta credito Master,83,MCLASH,10000341700
2,Tarjeta credito Master,52,MASTER CLÁSICA YAMAHA,10000206238
1,Tarjeta Credito Visa,60,ORCAF,10000325999
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000283984
2,Tarjeta credito Master,79,OLM,10000027176
3,Prestamos,798,Cartera vendida consumo,10000280353
12,Tarjeta Visa,36,VIS PLAV,10000186794
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000334983
1,Tarjeta Credito Visa,96,VIS CL CRO,10000091352
3,Prestamos,741,Libre Inversion,10000274975
1,Tarjeta Credito Visa,94,VLNCLAS,10000088410
1,Tarjeta Credito Visa,62,CENS G,10000270890
3,Prestamos,741,Libre Inversion,10000001968
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000062528
4,Cuenta de Ahorro,141,Intermediacion de valores,10000027629
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000010157
9,TD M Tarjeta Debito Master,525358,MTRO,10000152046
4,Cuenta de Ahorro,19,Cuenta de ahorros,10000142382
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000339536
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000134434
3,Prestamos,705,Credicheque (RC) - BAU,10000195024
12,Tarjeta Visa,84,VIS CLS CS,10000063356
1,Tarjeta Credito Visa,61,CENS CL,10000252287
2,Tarjeta credito Master,3,MC,10000276887
2,Tarjeta credito Master,58,MGRWDS,10000103024
2,Tarjeta credito Master,58,MGRWDS,10000260351
3,Prestamos,743,CONSUMO VEHICULO,10000203630
3,Prestamos,705,Credicheque (RC) - BAU,10000161018
12,Tarjeta Visa,84,VIS CLS CS,10000098655
4,Cuenta de Ahorro,33,CUENTA FIEL,10000017377
1,Tarjeta Credito Visa,94,VLNCLAS,10000051833
3,Prestamos,415,Hip Vis Sin Beneficio,10000211915
3,Prestamos,705,Credicheque (RC) - BAU,10000198211
3,Prestamos,741,Libre Inversion,10000062868
1,Tarjeta Credito Visa,62,CENS G,10000311608
12,Tarjeta Visa,36,VIS PLAV,10000053208
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000167996
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000137472
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000069596
12,Tarjeta Visa,21,VIS INTE AV,10000047876
3,Prestamos,230,LIBRE INVERS HIPTECARIO CMCIAL,10000000554
3,Prestamos,705,Credicheque (RC) - BAU,10000174972
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000263486
10,Tarjeta Credito Amex,9,STMX,10000082778
12,Tarjeta Visa,59,VIS GA,10000087084
1,Tarjeta Credito Visa,62,CENS G,10000033057
1,Tarjeta Credito Visa,62,CENS G,10000034028
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000103709
3,Prestamos,4,Empleado vehículo,10000298328
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000071502
2,Tarjeta credito Master,75,MASPLC,10000100235
2,Tarjeta credito Master,83,MCLASH,10000032113
1,Tarjeta Credito Visa,62,CENS G,10000327671
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000072791
1,Tarjeta Credito Visa,71,VIS TEL CLAS,10000277327
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000005550
1,Tarjeta Credito Visa,62,CENS G,10000010087
2,Tarjeta credito Master,3,MC,10000092921
1,Tarjeta Credito Visa,94,VLNCLAS,10000151172
2,Tarjeta credito Master,90,CASTMP,10000154720
12,Tarjeta Visa,59,VIS GA,10000081008
12,Tarjeta Visa,36,VIS PLAV,10000103880
2,Tarjeta credito Master,79,OLM,10000104598
10,Tarjeta Credito Amex,9,STMX,10000220412
12,Tarjeta Visa,21,VIS INTE AV,10000261909
12,Tarjeta Visa,36,VIS PLAV,10000037866
1,Tarjeta Credito Visa,61,CENS CL,10000256742
12,Tarjeta Visa,21,VIS INTE AV,10000087388
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000179770
1,Tarjeta Credito Visa,2,VIS OR,10000108504
3,Prestamos,732,Rotativo,10000176411
12,Tarjeta Visa,21,VIS INTE AV,10000165441
12,Tarjeta Visa,59,VIS GA,10000256731
9,TD M Tarjeta Debito Master,525358,MTRO,10000281955
12,Tarjeta Visa,36,VIS PLAV,10000019055
1,Tarjeta Credito Visa,97,VORCL,10000147084
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000118974
1,Tarjeta Credito Visa,94,VLNCLAS,10000123597
1,Tarjeta Credito Visa,70,VIS BAS TEL,10000014464
1,Tarjeta Credito Visa,62,CENS G,10000166376
3,Prestamos,732,Rotativo,10000195857
12,Tarjeta Visa,21,VIS INTE AV,10000296096
12,Tarjeta Visa,36,VIS PLAV,10000100404
12,Tarjeta Visa,81,VIS GALM,10000018829
2,Tarjeta credito Master,29,MASPLAD,10000047633
4,Cuenta de Ahorro,42,CTA AH SAVING ESPECIAL5,10000278044
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000234905
3,Prestamos,705,Credicheque (RC) - BAU,10000198958
3,Prestamos,743,CONSUMO VEHICULO,10000297662
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000093817
2,Tarjeta credito Master,44,MMBL,10000030434
1,Tarjeta Credito Visa,62,CENS G,10000207368
2,Tarjeta credito Master,79,OLM,10000308788
12,Tarjeta Visa,36,VIS PLAV,10000109554
12,Tarjeta Visa,36,VIS PLAV,10000029323
2,Tarjeta credito Master,44,MMBL,10000047348
12,Tarjeta Visa,84,VIS CLS CS,10000174111
4,Cuenta de Ahorro,42,CTA AH SAVING ESPECIAL5,10000118474
3,Prestamos,732,Rotativo,10000099135
12,Tarjeta Visa,36,VIS PLAV,10000018733
3,Prestamos,705,Credicheque (RC) - BAU,10000194451
4,Cuenta de Ahorro,33,CUENTA FIEL,10000085556
1,Tarjeta Credito Visa,1,VIS CL,10000072963
4,Cuenta de Ahorro,33,CUENTA FIEL,10000268480
1,Tarjeta Credito Visa,96,VIS CL CRO,10000093814
1,Tarjeta Credito Visa,61,CENS CL,10000145580
12,Tarjeta Visa,36,VIS PLAV,10000072071
12,Tarjeta Visa,21,VIS INTE AV,10000082190
1,Tarjeta Credito Visa,62,CENS G,10000061512
3,Prestamos,740,Libranza Vinculados,10000045113
2,Tarjeta credito Master,57,ORTEP,10000109982
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000118810
1,Tarjeta Credito Visa,62,CENS G,10000237370
12,Tarjeta Visa,84,VIS CLS CS,10000314249
3,Prestamos,741,Libre Inversion,10000277147
1,Tarjeta Credito Visa,94,VLNCLAS,10000135278
12,Tarjeta Visa,84,VIS CLS CS,10000218842
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004482
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000118228
12,Tarjeta Visa,36,VIS PLAV,10000347229
3,Prestamos,417,Hip Vis Sin Beneficio F.N.G,10000213088
300,Leasing Productos,6500,Leasing  Habitacional,10000150256
2,Tarjeta credito Master,83,MCLASH,10000064002
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000004689
3,Prestamos,732,Rotativo,10000066374
1,Tarjeta Credito Visa,73,VIS SIG,10000006469
3,Prestamos,741,Libre Inversion,10000274810
2,Tarjeta credito Master,3,MC,10000183848
1,Tarjeta Credito Visa,97,VORCL,10000028231
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000339491
4,Cuenta de Ahorro,33,CUENTA FIEL,10000178903
3,Prestamos,705,Credicheque (RC) - BAU,10000292700
1,Tarjeta Credito Visa,84,VENRF ENC,10000058489
90,No Vinculados,90,no vinculados,10000169651
1,Tarjeta Credito Visa,61,CENS CL,10000121899
12,Tarjeta Visa,82,VIS GOR,10000099525
12,Tarjeta Visa,36,VIS PLAV,10000097655
1,Tarjeta Credito Visa,1,VIS CL,10000183923
2,Tarjeta credito Master,44,MMBL,10000007489
200,Productos Banco SFC,215,Tarjetas de crédito,10000076129
9,TD M Tarjeta Debito Master,525358,MTRO,10000009855
1,Tarjeta Credito Visa,1,VIS CL,10000020076
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000125662
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000210844
2,Tarjeta credito Master,79,OLM,10000025477
3,Prestamos,700,Instalamento- Ref,10000302801
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000252618
12,Tarjeta Visa,36,VIS PLAV,10000144455
9,TD M Tarjeta Debito Master,525358,MTRO,10000336642
1,Tarjeta Credito Visa,94,VLNCLAS,10000254121
12,Tarjeta Visa,36,VIS PLAV,10000090676
12,Tarjeta Visa,21,VIS INTE AV,10000272820
1,Tarjeta Credito Visa,61,CENS CL,10000307438
2,Tarjeta credito Master,47,MGADV,10000028788
1,Tarjeta Credito Visa,61,CENS CL,10000293531
1,Tarjeta Credito Visa,62,CENS G,10000210881
3,Prestamos,705,Credicheque (RC) - BAU,10000190351
200,Productos Banco SFC,215,Tarjetas de crédito,10000024690
1,Tarjeta Credito Visa,64,CF G2,10000343504
1,Tarjeta Credito Visa,94,VLNCLAS,10000316009
2,Tarjeta credito Master,55,BASIC TP,10000280196
2,Tarjeta credito Master,4,MOR,10000088237
2,Tarjeta credito Master,4,MOR,10000090705
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000173519
3,Prestamos,741,Libre Inversion,10000051379
1,Tarjeta Credito Visa,1,VIS CL,10000344833
4,Cuenta de Ahorro,33,CUENTA FIEL,10000049158
1,Tarjeta Credito Visa,61,CENS CL,10000072334
3,Prestamos,732,Rotativo,10000200238
1,Tarjeta Credito Visa,78,VIS INTE,10000273066
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004549
1,Tarjeta Credito Visa,62,CENS G,10000256378
1,Tarjeta Credito Visa,78,VIS INTE,10000019967
12,Tarjeta Visa,21,VIS INTE AV,10000185868
2,Tarjeta credito Master,83,MCLASH,10000127139
2,Tarjeta credito Master,73,Master Clásica Claro,10000233502
200,Productos Banco SFC,298,Otros productos de Estab SEDPE,10000201965
2,Tarjeta credito Master,44,MMBL,10000221398
3,Prestamos,732,Rotativo,10000007506
2,Tarjeta credito Master,79,OLM,10000104728
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000039722
3,Prestamos,705,Credicheque (RC) - BAU,10000198515
2,Tarjeta credito Master,90,CASTMP,10000139484
2,Tarjeta credito Master,57,ORTEP,10000112361
4,Cuenta de Ahorro,1,CUENTA DE AHORROS TRADICIONAL,10000143913
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000011241
200,Tarjetas de crédito,215,Tarjetas de crédito,10000157313
1,Tarjeta Credito Visa,61,CENS CL,10000072818
2,Tarjeta credito Master,4,MOR,10000095693
1,Tarjeta Credito Visa,78,VIS INTE,10000157191
1,Tarjeta Credito Visa,97,VORCL,10000205926
1,Tarjeta Credito Visa,73,VIS SIG,10000308254
1,Tarjeta Credito Visa,1,VIS CL,10000134941
12,Tarjeta Visa,36,VIS PLAV,10000047583
3,Prestamos,732,Rotativo,10000198503
1,Tarjeta Credito Visa,1,VIS CL,10000102031
4,Cuenta de Ahorro,33,CUENTA FIEL,10000179750
12,Tarjeta Visa,36,VIS PLAV,10000178905
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000128356
12,Tarjeta Visa,36,VIS PLAV,10000044800
3,Prestamos,9,CONSTRUCTOR CIAL.GTIA ADMI PES,10000213710
9,TD M Tarjeta Debito Master,535803,MTRO,10000027625
1,Tarjeta Credito Visa,98,VPLCL,10000326004
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000057606
1,Tarjeta Credito Visa,94,VLNCLAS,10000053730
1,Tarjeta Credito Visa,97,VORCL,10000030581
2,Tarjeta credito Master,79,OLM,10000261549
2,Tarjeta credito Master,56,CLAS TP,10000015944
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000012970
200,Productos Banco SFC,215,Tarjetas de crédito,10000154386
1,Tarjeta Credito Visa,61,CENS CL,10000158356
300,Leasing Productos,6500,Leasing  Habitacional,10000000073
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000134671
2,Tarjeta credito Master,10,MASBCK,10000132409
2,Tarjeta credito Master,4,MOR,10000244819
12,Tarjeta Visa,36,VIS PLAV,10000199788
12,Tarjeta Visa,21,VIS INTE AV,10000269655
4,Cuenta de Ahorro,33,CUENTA FIEL,10000266886
3,Prestamos,732,Rotativo,10000194979
1,Tarjeta Credito Visa,62,CENS G,10000161993
1,Tarjeta Credito Visa,2,VIS OR,10000255331
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000244064
9,TD M Tarjeta Debito Master,525358,MTRO,10000039970
2,Tarjeta credito Master,4,MOR,10000101924
1,Tarjeta Credito Visa,14,CLASVISNSRT,10000121621
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000135732
1,Tarjeta Credito Visa,61,CENS CL,10000250787
12,Tarjeta Visa,36,VIS PLAV,10000097798
12,Tarjeta Visa,36,VIS PLAV,10000044278
1,Tarjeta Credito Visa,1,VIS CL,10000187492
1,Tarjeta Credito Visa,62,CENS G,10000288096
12,Tarjeta Visa,84,VIS CLS CS,10000226591
2,Tarjeta credito Master,58,MGRWDS,10000087596
1,Tarjeta Credito Visa,2,VIS OR,10000063752
4,Cuenta de Ahorro,33,CUENTA FIEL,10000328180
1,Tarjeta Credito Visa,94,VLNCLAS,10000045878
2,Tarjeta credito Master,47,MGADV,10000347878
2,Tarjeta credito Master,71,ORPAN,10000252351
1,Tarjeta Credito Visa,1,VIS CL,10000247137
2,Tarjeta credito Master,57,ORTEP,10000098751
4,Cuenta de Ahorro,3,CUENTA DE AHORROS CHIQUICUENTA,10000179574
2,Tarjeta credito Master,4,MOR,10000071081
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000165630
300,Leasing Productos,6500,Leasing  Habitacional,10000000034
4,Cuenta de Ahorro,33,CUENTA FIEL,10000142048
3,Prestamos,415,Hip Vis Sin Beneficio,10000138396
1,Tarjeta Credito Visa,62,CENS G,10000037435
1,Tarjeta Credito Visa,61,CENS CL,10000177503
12,Tarjeta Visa,36,VIS PLAV,10000185887
4,Cuenta de Ahorro,33,CUENTA FIEL,10000088476
1,Tarjeta Credito Visa,73,VIS SIG,10000097522
12,Tarjeta Visa,36,VIS PLAV,10000057387
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000006263
1,Tarjeta Credito Visa,61,CENS CL,10000083220
1,Tarjeta Credito Visa,61,CENS CL,10000326648
